date,hexsha,author,insertions,deletions,lines,files,files_json
2020-05-25 21:29:28,a14e6975478adeddcc2161edc1ec611016aa89f3,Bram Moolenaar,5,0,5,2,
2020-05-25 21:01:42,1919371b2b9ddb1a645f40b59adbd89317530882,Bram Moolenaar,7,3,10,3,
2020-05-25 20:36:50,25e0f5863e9010a75a1ff0d04e8f886403968755,Bram Moolenaar,125,41,166,11,
2020-05-25 18:33:55,2eec37926db6d31beb36f162ac00357a30c093c8,Bram Moolenaar,9,77,86,7,
2020-05-24 22:28:33,45a1508a229b1d1d2eb79cabe55a183dc18fd040,Bram Moolenaar,7,3,10,2,
2020-05-24 21:45:24,6ff71d8b7fbdf667a2f119a2487302e240961816,Bram Moolenaar,58,56,114,5,
2020-05-24 21:14:23,f40e51a880a95f94dbbbecc9476559506c2cc345,Bram Moolenaar,2,1,3,2,
2020-05-24 21:00:18,822ba24743af9ee1b5e7f656a7a61a38f3638bca,Bram Moolenaar,165,272,437,19,
2020-05-24 16:45:07,f7271e831614d15d173c7f562cc26f48c2554ce9,Bram Moolenaar,12,3,15,3,
2020-05-24 15:23:45,87202264f8e27f084c0e58f98aeb27fa5c6d5251,Bram Moolenaar,27,10,37,6,
2020-05-24 11:10:18,9c65253fe702ea010afec11aa971acd542c35de2,Bram Moolenaar,92,35,127,4,
2020-05-23 17:30:05,3718427ba3c28ccab30726880389e44070640d3b,Bram Moolenaar,4,2,6,2,
2020-05-22 20:06:06,591cec8366e87a172495c362477cbf5de8d399f0,Bram Moolenaar,170,164,334,14,
2020-05-22 18:01:06,c94c1467b9b86156a6b7c8d3e41ff01c13d2be07,Bram Moolenaar,77,2,79,3,
2020-05-22 12:44:26,9cdcd1d0dc3bbea41b731639fd2431c2ef5cffaa,Bram Moolenaar,7,7,14,2,
2020-05-22 12:10:36,2e61e2d08390623fcf933fd06646ac91f81fb772,Bram Moolenaar,10,1,11,3,
2020-05-22 11:38:18,5a80f8ad5dc0b2cc63400255dcf3c63f6c1a2ef9,Bram Moolenaar,8,7,15,2,
2020-05-22 11:34:01,98f1671cc0ab0ad6139cb9c6ce5262e7f646bc0a,Bram Moolenaar,41,19,60,4,
2020-05-22 11:10:44,4c9243f9fb708c9010867d3cc8e928f36b58509a,Bram Moolenaar,231,61,292,6,
2020-05-21 19:50:58,74fae513f8032cfa9e129eedc33454f0bf68668b,Bram Moolenaar,14,1,15,3,
2020-05-21 18:38:31,fe81389d606ae79415d208207295f41a4375c580,Bram Moolenaar,36,11,47,2,
2020-05-21 18:10:04,e5886ccb5163873dd01fc67b09ab10e681351ee9,Bram Moolenaar,404,187,591,12,
2020-05-20 17:30:19,83a52533b23c88f90be0dea01bc5e32ddadc1d6a,Bram Moolenaar,47,30,77,8,
2020-05-20 16:41:41,d863728913801c8fa6d633f6580edfcada533fd0,Bram Moolenaar,90,17,107,11,
2020-05-19 21:11:00,eaa3e0dae53acc9a345f430ef014d65c105192c3,Bram Moolenaar,19,3,22,2,
2020-05-19 20:38:59,a09195f29ee8cd88411152cf311f4e4ab2f3b4b3,Bram Moolenaar,35,31,66,3,
2020-05-19 19:43:47,74c69636563310d1e941fec695ff2d74518fe743,Bram Moolenaar,5,3,8,2,
2020-05-19 19:20:04,be593bf135f6967335b14ba188bd5f8f32175c75,Bram Moolenaar,396,312,708,14,
2020-05-19 08:33:02,904e48a22be7e227a73c70e520cf9d8bc50fc1b2,Bram Moolenaar,3,2,5,2,
2020-05-18 21:27:50,37ebd42f16734838ab68be91da291c4ec8610f47,Bram Moolenaar,5,3,8,2,
2020-05-18 19:51:01,88d68de95da70d0f89a5246f58355d72e9c17db4,Bram Moolenaar,153,75,228,10,
2020-05-18 19:12:59,d098b824c10cc20dc55e18c22c4991f61826006e,Bram Moolenaar,87,44,131,7,
2020-05-18 18:17:02,1e1d2e89fa460328883bb09fb13a24e26ef1ab31,Bram Moolenaar,5,2,7,2,
2020-05-18 18:12:09,c33b3216c8ceac84130d627b20cb7034e5f831e6,Bram Moolenaar,4,0,4,2,
2020-05-18 17:46:48,b5383b174b2436b556f76f14badb1c1f55d6d8f6,Bram Moolenaar,46,12,58,6,
2020-05-18 12:20:36,843700875e50c03c94245bef1b2de147b9b3b585,Bram Moolenaar,38,20,58,2,
2020-05-18 11:38:02,66b3101672f7da32df2fd3962d7f14300e7a65f3,Bram Moolenaar,37,0,37,2,
2020-05-17 21:34:42,deb17451edd65e2af1d155bce0886e856a716591,Bram Moolenaar,10,0,10,2,
2020-05-17 21:00:52,a2e408f5981b4da64426c3bda98d837ea36469bf,Bram Moolenaar,166,138,304,3,
2020-05-17 20:33:53,0b39ec3c7dd41852fa6f0430b3f963c59d0b50d8,Bram Moolenaar,6,1,7,3,
2020-05-17 20:27:55,6fc3b59ee914a0d1710c8b037a0c592e0a7c34d4,Bram Moolenaar,97,13,110,9,
2020-05-17 19:50:16,94d729cbe8f0f788d9d7539f733cff395e73b228,Bram Moolenaar,84,43,127,6,
2020-05-17 18:52:45,c4c9f7e43e7229c78919a5618003ce8aac3e1785,Bram Moolenaar,67,52,119,10,
2020-05-17 16:53:27,df1643a6a7886b9363c2a98438e61cbe1c803d41,Bram Moolenaar,5,0,5,2,
2020-05-17 14:53:56,9309eb2f28e6ee346c2a5deaa6f9c2b36578522e,Bram Moolenaar,3,1,4,2,
2020-05-17 14:29:47,2d2970ea599e83acabee56be548a54a8e6b21007,Bram Moolenaar,14,10,24,14,
2020-05-17 14:10:11,f4e16ae041962555316a6953df30a45f4c45be6a,Bram Moolenaar,4,2,6,3,
2020-05-17 14:04:44,d4a5f40c0cc45fdfac01df0e408d557006eb0206,Bram Moolenaar,161,3,164,6,
2020-05-17 13:17:26,ed37d9b3241abe7c302c7ac606df80037aecdb46,Bram Moolenaar,1,1,2,1,
2020-05-17 13:09:27,79ea680e6b1dd02035fdf8a5521927cf1f98c2ed,Bram Moolenaar,6,4,10,2,
2020-05-17 12:59:47,e178ba36546ec7805020280910306331f1ef4ed0,Bram Moolenaar,155,0,155,7,
2020-05-17 12:32:35,eb04f0893afe01faff272ef84c70d8cc16d8e80a,Bram Moolenaar,118,22,140,4,
2020-05-17 12:06:16,26e86445bf06ab7e7587dfdf75f33f7c70632b46,Bram Moolenaar,37,25,62,14,
2020-05-16 21:15:08,3b1f18f785f67c6cd110498c366e4d0c0fe11f27,Bram Moolenaar,26,8,34,6,
2020-05-16 20:33:33,df671b4629a0c6451c067cafd2534b7261f41277,Bram Moolenaar,33,2,35,2,
2020-05-16 19:20:12,6f5b6dfb16228c0ce1e4379b7bafed02eaddbab2,Bram Moolenaar,34,17,51,6,
2020-05-16 16:57:53,aa5fc4ec51b00e91f174ac83c8ff68becf5f42bb,Bram Moolenaar,10,4,14,2,
2020-05-16 14:08:35,129d6bf6b3d120b0a4c69e18b5e8602a84e352bf,Bram Moolenaar,25,1,26,3,
2020-05-16 13:43:31,e75ba268b35a9b3a1f8b47668e657259555fc5fa,Bram Moolenaar,3,1,4,2,
2020-05-16 13:05:04,645e3fe3fe2cfaf0615428207bbacc2963852eba,Bram Moolenaar,8,0,8,2,
2020-05-16 12:07:39,e882f7a73c8fa48707de71035eb0a7ccc6ac8548,Bram Moolenaar,55,0,55,3,
2020-05-16 12:01:51,fd615a3c901f59abddca27c6a09940be552c0f4d,Bram Moolenaar,84,179,263,6,
2020-05-15 21:36:40,a6e67e4f41386c3e6eab7e047671c6d32f6cb0dc,Bram Moolenaar,14,9,23,4,
2020-05-15 20:46:44,4457e1d98f78152311495b1aff6169383d330a75,Bram Moolenaar,3,0,3,2,
2020-05-15 20:30:38,76cb68309794def0fa7d1f2f72dd694b822186a5,Bram Moolenaar,31,0,31,3,
2020-05-15 20:01:57,4aeeb6393824e375afad4d7291e8552917ad28b8,Bram Moolenaar,44,30,74,2,
2020-05-15 19:44:19,4dac32caf38f7c35b707b7df104df03591bf6b14,Bram Moolenaar,9,10,19,3,
2020-05-15 19:42:53,270d0388d284c130b322b185497e437cfbbae412,Bram Moolenaar,26,19,45,2,
2020-05-15 18:53:00,cb7904016eb817e80760c394044740df8273c774,Bram Moolenaar,263,189,452,2,
2020-05-15 17:21:31,4902ab16cbb6e00f4fee8bbdf16f1383fd8ba42f,Bram Moolenaar,103,92,195,2,
2020-05-15 16:21:51,7e6f3fcc3ce89fc8ade85be39aa475e606c0b26c,Bram Moolenaar,6,3,9,2,
2020-05-15 16:17:28,227a69de1e0f9457a9fc9e098d999304faff55f8,Bram Moolenaar,47,11,58,4,
2020-05-14 21:20:55,a5d0077efbced85fcc63f203937b13efd55d036f,Bram Moolenaar,25,0,25,2,
2020-05-14 20:41:15,32e351179eacfc84f64cd5029e221582d400bb38,Bram Moolenaar,211,128,339,12,
2020-05-13 21:24:12,e06a28f5e30f439545ac125d54ffc4e6bd6daada,Bram Moolenaar,6,1,7,2,
2020-05-13 21:21:55,2b72821924ff514727b60fb0b647d5caae8336f7,Bram Moolenaar,2,0,2,1,
2020-05-13 20:44:22,7e9f351b2e69b498c4ee5004d7459844e1ba191a,Bram Moolenaar,92,82,174,17,
2020-05-13 15:16:04,37d1b4f9416973abe9f5a7c6b81540ca88fa8489,Bram Moolenaar,6,5,11,2,
2020-05-13 14:53:49,55ba4b844f1b0e44f0f2e1bd14d26e7ad2df9ffc,Bram Moolenaar,2,2,4,2,
2020-05-13 14:34:15,ef6b979bfae82f64781d8b0ce0194c57111243d4,Bram Moolenaar,43,3,46,8,
2020-05-13 11:40:16,03a9f848175b182372fb33403998059724a8bf31,Bram Moolenaar,63,56,119,12,
2020-05-12 23:04:32,d502aa4c10771ec8eb570345ec5e124c4a4b7cd0,Bram Moolenaar,19,11,30,3,
2020-05-12 21:45:16,06f0853cb0b10364b22e5607fdecd35b3936e9ea,Bram Moolenaar,11,7,18,3,
2020-05-12 20:49:12,47e13953ffdbb9f163b901196dec8c2100b72edd,Bram Moolenaar,579,2382,2961,55,
2020-05-12 20:21:26,9e6ba8cbef2b2363f1d0a0e2c2a8d21c3b987416,Bram Moolenaar,3,1,4,2,
2020-05-12 20:02:21,5aed0ccb965dbad4b60f4c77c9c4455a9379e73c,Bram Moolenaar,19,0,19,4,
2020-05-12 12:42:02,48a687148c4649f6f55b36a1f4111041e7207235,Bram Moolenaar,48,0,48,2,
2020-05-12 11:08:07,c3fd98cf8e43d48a322402d08fa83444c2b0a4a6,Bram Moolenaar,61,59,120,3,
2020-05-11 21:14:04,86181df9f5501ba735dcb75e0832c35ac1212ca6,Bram Moolenaar,19,17,36,4,
2020-05-11 20:13:28,b415168a9862023462b7193e83da948cb8d11893,Bram Moolenaar,17,3,20,4,
2020-05-11 20:04:53,91689ea8ae01acb3daf8ba0ee91acd729af7c84c,Bram Moolenaar,270,22,292,5,
2020-05-11 18:54:42,5c3128efe6bc48cbd88da23973db389ad3b8ab63,Bram Moolenaar,28,6,34,2,
2020-05-11 17:46:36,aacc6afdb8cdeb2558e6942dcd65ca0079bec1ee,Bram Moolenaar,4,2,6,3,
2020-05-10 21:20:06,bc38f25c021dc4314c77d50a608329a328b0d988,Bram Moolenaar,12,8,20,2,
2020-05-10 21:11:53,04816717dfea6e2469ff4c9d40f68b59aaf03724,Bram Moolenaar,7,1,8,2,
2020-05-10 20:53:56,cb2bdb1c6d8b6df4a3d9cfb1ad9e602dace5d310,Bram Moolenaar,52,6,58,3,
2020-05-10 19:47:43,f163bd5e41e8ea1d32e7977e671598a9d6f7b23c,Bram Moolenaar,16,0,16,3,
2020-05-10 19:20:29,7e5bd91dc99e1ecb38c4220eaab1a906a69815c2,Bram Moolenaar,25,0,25,3,
2020-05-10 17:10:31,1cc2a94f80ba982f83d1e2d37c4726867e36bd9f,Bram Moolenaar,462,166,628,8,
2020-05-10 13:24:44,89483d40438830fb9e74a5ec6c92d2470b05e4c2,Bram Moolenaar,57,20,77,5,
2020-05-10 12:14:03,69212b11d18d9d8951968f6ca88e6ce046c90675,Bram Moolenaar,6,4,10,3,
2020-05-10 11:42:43,d695ba732de915fc227c1069a7a4e1d5049601bd,Bram Moolenaar,5,3,8,2,
2020-05-09 21:20:20,3b6a6eb7b4e0ac5b75dd2518bd27bce2b13298a3,Bram Moolenaar,7,5,12,2,
2020-05-09 20:50:08,09689a02840be40fa7bb10b1921fb5bc5b2908f1,Bram Moolenaar,229,35,264,13,
2020-05-09 16:44:56,396f3138ca83ce844679143861f544070683d479,Bram Moolenaar,8,0,8,2,
2020-05-09 16:28:34,1c74721233dac057778f9aef9ae20f49d934ec22,Bram Moolenaar,33,4,37,3,
2020-05-09 15:35:53,7f14155f422ffcc997fc5a0b635a20a4bafd2093,Bram Moolenaar,23,408,431,2,
2020-05-09 14:44:22,497f76bfbf9d5fe951221573d23696bb9e512c0b,Bram Moolenaar,6,0,6,2,
2020-05-09 14:11:33,b1062eb23e7a7a8b44f3416e79c3b28aa6c6c229,Bram Moolenaar,11,4,15,2,
2020-05-09 13:44:01,a5565e4189b7c4d3f03d1f5405fc64d5dc00f717,Bram Moolenaar,450,279,729,4,
2020-05-09 11:06:24,7d3664df9008bd5f39f8a2555843d1b269946e4d,Bram Moolenaar,5,1,6,2,
2020-05-08 17:10:34,7d131b071539e73e4f8a1e6ffbb4d7bfc69a57ec,Bram Moolenaar,183,136,319,3,
2020-05-07 21:20:21,5c2fe644430efabf9dadfb89a9f1e82367eaf28d,Bram Moolenaar,17,4,21,2,
2020-05-07 20:23:58,cca34aa4bef5327eb4025850045c4c980ef4354b,Bram Moolenaar,4,0,4,2,
2020-05-07 20:19:01,f0eefce93bb06037a2d45e7ea8c0ad6f1f714151,Bram Moolenaar,165,61,226,3,
2020-05-07 16:56:00,2cfb4a2a7248eeb40112bb482ab5b15f01b20433,Bram Moolenaar,106,43,149,10,
2020-05-07 16:51:27,611548105394fdb76827cd431230c9fbfed39929,Bram Moolenaar,6,0,6,3,
2020-05-07 16:43:44,0ff5dedf0f69e56320199db7a2aad46be2a1f9b7,Bram Moolenaar,83,0,83,5,
2020-05-07 16:37:03,b2d0e51366dea6843f991f31a457f5456d162678,Bram Moolenaar,119,0,119,7,
2020-05-07 16:16:35,4a070cc82e00618db279526797564cb2b4e9b060,Bram Moolenaar,5,0,5,2,
2020-05-07 15:46:59,ea554ca4faf4a0b96706ea24130c4f485b24b241,Bram Moolenaar,3,1,4,2,
2020-05-07 14:58:17,61a89816996a0cad0d711c91e6e7cea9a9101211,Bram Moolenaar,1762,1613,3375,4,
2020-05-07 12:37:19,f391586f3f6a304d3bb0160ab75bdd9d758bd2da,Bram Moolenaar,3,1,4,2,
2020-05-07 12:07:25,8a1c1013153a7f08e014facac883a1987985d6db,Bram Moolenaar,6,9,15,4,
2020-05-06 20:25:05,3657686a0e8fd07428a25c2cf9efcc8b5d33f895,Bram Moolenaar,4,2,6,3,
2020-05-06 20:18:17,f821ddaa0c27230012a6bffbec6fb0ab2f101171,Bram Moolenaar,29,1,30,2,
2020-05-06 19:06:30,b68b346e6db6d3f848e0a89905fcd7777b73c5d8,Bram Moolenaar,97,9,106,8,
2020-05-06 17:38:30,54ed0dff2913f9c973f6ab04b3c96372bdf07406,Bram Moolenaar,4,0,4,2,
2020-05-05 21:32:58,2a1381c305b32885c644cc300e4f6734292626a2,Bram Moolenaar,15,11,26,2,
2020-05-05 20:08:26,40ee466c361b9698c2a452a36ff4d6c6e5382ed0,Bram Moolenaar,21,7,28,3,
2020-05-05 19:25:22,015f4267f4a28627c1872042078a95be7e06c4dc,Bram Moolenaar,50,26,76,5,
2020-05-05 17:57:18,f9ab52e155dc13f59b654d754041fe78e17b9074,Bram Moolenaar,134,9,143,4,
2020-05-05 17:46:20,221fcc741a6660bfc3fd0d64937d0c15bb71f51d,Bram Moolenaar,30,4,34,3,
2020-05-05 15:53:16,0e65d3de0aeff00aa42ea899f1afd11f8b22b93e,Bram Moolenaar,30,31,61,4,
2020-05-04 21:24:44,04b12697838b232b8b17c553ccc74cf1f1bdb81c,Bram Moolenaar,167,72,239,6,
2020-05-03 20:57:32,80a8d3889bf1341c47f1c88c59825f183b2b4753,Bram Moolenaar,81,24,105,5,
2020-05-03 20:30:49,2fd4cd755c3e87e733b7363ac13e5c0fe0297a80,Bram Moolenaar,82,38,120,3,
2020-05-03 16:21:04,4515bcdec8f3ba54f9d671cc37b9c9b3e19ea999,Bram Moolenaar,3,1,4,2,
2020-05-03 15:55:32,7779ee30d912e9dd5bd2371f8b27057bd249d53c,Bram Moolenaar,3,1,4,2,
2020-05-03 15:19:33,5125874951669944a5f6a4163d6e5d437ae6321e,Bram Moolenaar,61,1,62,3,
2020-05-03 15:03:29,a38b2b737e244eb2e4f199e070b05f86f4d433d4,Bram Moolenaar,6,2,8,2,
2020-05-03 15:01:24,647a530b33d9d767f591159c24c62de48e57dad7,Bram Moolenaar,6,2,8,3,
2020-05-03 14:29:50,41d4299f26cc98e253f9c63f8adc9dbb9d49ed5c,Bram Moolenaar,13,9,22,3,
2020-05-03 14:04:43,2eaeaf3c317a5145fb0bc926411561d50883019b,Bram Moolenaar,209,0,209,3,
2020-05-03 13:47:33,3df02f507f96a246366f96dcce156a0ae7b95611,Bram Moolenaar,5,17,22,2,
2020-05-03 13:38:16,f7779c63d4fe531e2483502d4441f24802342768,Bram Moolenaar,83,71,154,7,
2020-05-02 21:12:58,5adc55cb746893c6ddf7865ff654582902dee2e3,Bram Moolenaar,84,6,90,6,
2020-05-02 17:04:58,1c0d44f8efae36c079cb8be395785827aa0b2737,Bram Moolenaar,7,0,7,3,
2020-05-02 16:33:25,0b6849e9e302286e906d97e4ba017dd66561a9ce,Bram Moolenaar,3,0,3,2,
2020-05-02 16:14:37,01f731e97c92bee05927f5008b7cd34ce188632b,Bram Moolenaar,2,174,176,4,
2020-05-02 15:52:42,bf67ea1af05cbb30cd8f0b665fb567c0dca79796,Bram Moolenaar,258,63,321,6,
2020-05-02 12:52:57,d58a662f44dc11475f4cf5922a948635da934cc4,Bram Moolenaar,8,3,11,2,
2020-05-01 17:29:08,c8cd2b34d1027c93fbca90f3cdc8123fe22dfa25,Bram Moolenaar,223,126,349,8,
2020-05-01 14:08:11,37addecc422c3b62a622b371246dc4ef0a2fa157,Bram Moolenaar,3,1,4,2,
2020-05-01 14:07:38,7ceefb35c8110d87ced884275ddbe63d024a014f,Bram Moolenaar,296,182,478,22,
2020-05-01 13:44:29,b84a381c75e50ca0e0a24cc3e152d0c70f8c2c7d,Bram Moolenaar,81,74,155,6,
2020-05-01 12:26:37,11abd095210fc84e5dcee87b9baed86061caefe4,Bram Moolenaar,1167,1176,2343,19,
2020-05-01 12:14:07,4cfde1d273ec5fca68a983805af48ea37d3d94e5,Bram Moolenaar,3,1,4,2,
2020-05-01 12:10:13,6ab0953fefe31fef91e40752a675ceb60fc2fe03,Bram Moolenaar,31,8,39,9,
2020-04-30 20:51:01,9e175141f3437627c314257ebf894c29c71a9ded,Bram Moolenaar,6,36,42,4,
2020-04-30 20:31:18,6adb9ea0a6ca01414f4b591f379b0f829a8273c0,Bram Moolenaar,67,43,110,18,
2020-04-30 18:59:57,4e5534fab798ab7c95554da3bc80b08336aedc2b,Bram Moolenaar,386,50,436,3,
2020-04-30 18:21:43,7f6f56f43c48f0b7288a4edd12b59fa7335f01d3,Bram Moolenaar,3,1,4,2,
2020-04-30 17:54:38,2c5c1638a9fe2ef34f2fd09ed69e10ef2e821f0a,Bram Moolenaar,32,21,53,6,
2020-04-30 17:19:29,88e6cc253903c86d06abb59b35c85e6aef0152f3,Bram Moolenaar,16,14,30,4,
2020-04-30 17:09:35,a161cb5dddd6d374899e46fde834ce9ba5c80c0b,Bram Moolenaar,23,15,38,3,
2020-04-29 21:11:32,8dbafd0790eeaf8743298cccdbc2a13be52517b9,Bram Moolenaar,13,11,24,2,
2020-04-29 21:02:40,512fe833c3988bfe0de22135aef67faf51927a0e,Bram Moolenaar,6,2,8,3,
2020-04-29 20:30:13,dfc33a665d3b12689aa971575b8e7de4e5202d83,Bram Moolenaar,33,3,36,5,
2020-04-29 20:01:21,339d60c89bef0315343a6128a1b4826510b0efe4,Bram Moolenaar,169,127,296,7,
2020-04-29 19:04:15,ed8ce057b7a2fcd89b5f55680ae8f85d62a992a5,Bram Moolenaar,2020,1976,3996,13,
2020-04-28 20:49:08,939b5db4808770d3a2ec35e3902a9d5165adc0cf,Bram Moolenaar,21,3,24,3,
2020-04-28 19:58:29,affc8fd2cda77fbd47df2594da417a9f9a9bb9b6,Bram Moolenaar,3,1,4,2,
2020-04-28 19:29:34,a0a9f43ab24928a0b01b6d91d084bf50a6dbefc2,Bram Moolenaar,42,6,48,4,
2020-04-28 18:44:42,7ed8f59ae09278c666f1b43488351f9450097372,Bram Moolenaar,21,1,22,4,
2020-04-28 18:29:07,224a5f17c6ec9e98322a4c6792ce4f9bb31a4cce,Bram Moolenaar,551,103,654,10,
2020-04-27 22:02:41,a14bb7e1132377af60910402f1a9e4796297f5df,Bram Moolenaar,3,1,4,2,
2020-04-27 21:39:30,03afdcf1f449d23c9b6bc56d8b61f31dd4e11836,Bram Moolenaar,18,18,36,3,
2020-04-27 21:16:41,909ed7e902d97054262fb55b28f5e855428ab7fe,Bram Moolenaar,4,2,6,2,
2020-04-27 20:51:33,57700ee4acee9b7c7f165360f09c07ec9376d989,Bram Moolenaar,2,2,4,2,
2020-04-27 20:47:51,4c17ad94ecb0a0fb26d6fface2614bc5172dea18,Bram Moolenaar,219,81,300,12,
2020-04-27 18:18:31,db93495d276642f63f80471fbcb900b9aa1e9e42,Bram Moolenaar,20,2,22,3,
2020-04-27 17:29:01,0e71704b77a9891ccae9f5a9c7429e933078f232,Bram Moolenaar,17,2,19,3,
2020-04-26 17:00:07,bc970da80735bfd49c238cdf4bbc60c04dc12e0f,Bram Moolenaar,16,0,16,2,
2020-04-26 14:52:49,759d81549c1340185f0d92524c563bb37697ea88,Bram Moolenaar,15,12,27,3,
2020-04-26 14:06:01,07b761a012958ca91fa420f9c86a33675ddca943,Bram Moolenaar,3,2,5,2,
2020-04-26 13:59:55,99fa721944dda9d07c53c907c33466728df5c271,Bram Moolenaar,116,10,126,18,
2020-04-26 12:47:44,e297802d6ddbebbf36f9a2d01127c034fab88b3b,Bram Moolenaar,5,3,8,2,
2020-04-26 12:29:56,7d41aa8874a62eb399e13b94add7f0e5c4dd074b,Bram Moolenaar,6,2,8,3,
2020-04-26 11:50:41,6378c4fef37df05c99e8a43616063b4ddb692876,Bram Moolenaar,44,4,48,5,
2020-04-25 18:02:55,cfe435d7feacf123ac060747b885f7c4328062ea,Bram Moolenaar,380,221,601,11,
2020-04-25 15:13:56,49b2fb36ca94be14b98caf86420863d9bbe81a24,Bram Moolenaar,19,16,35,2,
2020-04-25 14:41:58,47a1a8baf9c8eb22b24f667e57a1dab579999a74,Bram Moolenaar,5,0,5,2,
2020-04-25 13:54:16,333015a46e916f566763ec44ae8669c0378767d9,Bram Moolenaar,18,2,20,4,
2020-04-25 13:45:37,41f6918bf4545de6a80c96d8c80f5f509f9a647f,Bram Moolenaar,6,0,6,2,
2020-04-25 13:35:32,e93c968f520ee8d6bc29ccc6e18055ac65e832b3,Bram Moolenaar,3,1,4,2,
2020-04-25 13:24:44,92b83ccfda7a1d654ccaaf161a9c8a8e01fbcf76,Bram Moolenaar,136,5,141,20,
2020-04-24 20:47:31,9d8d0b5c644ea53364d04403740b3f23e57c1497,Bram Moolenaar,114,4,118,14,
2020-04-24 20:19:00,92c461ef1b3b58c7dd4835bc881769f0f84e8ad0,Bram Moolenaar,6,0,6,2,
2020-04-24 20:16:13,b52575f9cfcb5c9715ed08ccd552a55e0052370e,Bram Moolenaar,3399,3397,6796,2,
2020-04-24 19:21:06,7714d7b31f0fc7c717c97abd4a8b5cbb13a3ad31,Bram Moolenaar,3,0,3,2,
2020-04-24 18:57:01,65d032c779a43b767497e15e6a32d04a6a8fa65d,Bram Moolenaar,22,3,25,3,
2020-04-23 21:54:04,e71ebb46a252cd1cdfb075e6014c2b13c580bf3f,Bram Moolenaar,174,172,346,22,
2020-04-23 20:23:14,b8ce6b0005573139fd101dc703ed30360940401b,Bram Moolenaar,3,1,4,2,
2020-04-23 20:16:53,f93c7fea084a99848d512ff2732041d4b41d93c8,Bram Moolenaar,141,48,189,10,
2020-04-23 16:13:23,1df8b3fb04ce8732a0be680273c95eb4e9f5e85d,Bram Moolenaar,40,18,58,4,
2020-04-23 15:07:30,a72cfb80cd7aa589ad2a4fb8766ed6d30ea8ae33,Bram Moolenaar,94,13,107,5,
2020-04-23 13:46:35,f7b398c6a9476a2004a42555b731ebf47b866408,Bram Moolenaar,3,1,4,2,
2020-04-23 13:41:49,beae4084fd34c56d43787be73588070ddc474251,Bram Moolenaar,33,10,43,8,
2020-04-23 12:41:46,95a467e7eeab664a71446e320d328d1d7c52a35a,Bram Moolenaar,5,1,6,3,
2020-04-23 11:58:12,0d6fe631f75effbfca92a4f61bbc2fab7385af09,Bram Moolenaar,11,9,20,3,
2020-04-23 11:38:02,ea04a6e8baff2f27da7cdd54bf70a5525994f76d,Bram Moolenaar,128,27,155,12,
2020-04-22 17:13:19,db950e4c0318c084c31bc7b50665284f4a47c285,Bram Moolenaar,5,1,6,3,
2020-04-22 12:30:31,d2662ad2de40e68999198150024531c91fece16c,Bram Moolenaar,4,2,6,2,
2020-04-21 20:23:15,e770598f31ad88fc98e40ead4b228ebc04afaa5d,Bram Moolenaar,4,2,6,2,
2020-04-21 20:19:45,ad48e6c1590842ab6d48e6caba3e9250734dae27,Bram Moolenaar,179,44,223,19,
2020-04-21 20:01:14,ff06f283e3e4b3ec43012dd3b83f8454c98f6639,Bram Moolenaar,62,42,104,12,
2020-04-20 20:42:32,1966c248814d5195edcd1208ed0e51e664a61283,Bram Moolenaar,210,32,242,6,
2020-04-20 17:52:53,2c7f8c574f1f8723d59adca3fec8fb89c41cf8c9,Bram Moolenaar,194,84,278,26,
2020-04-20 17:42:10,2c5ed4e3300378ce76c8d9c3818d6f73e5119f68,Bram Moolenaar,96,19,115,9,
2020-04-20 15:46:14,faac410409a8d693a0326ad9db42dca85419a391,Bram Moolenaar,69,4,73,5,
2020-04-20 14:50:00,08f4157c5cabc55bcb22f04dd7c717aba40caa34,Bram Moolenaar,178,106,284,15,
2020-04-20 14:21:53,ad4dc83389931a0354c3691b42f99a5bb98c766f,Bram Moolenaar,4,2,6,3,
2020-04-20 14:12:09,4da6df40f5a637de42cad8e6939dfe8463b211db,Bram Moolenaar,3,1,4,2,
2020-04-19 20:57:44,2bb76accc66d17f2c027c04396082c46f410bfea,Bram Moolenaar,24,21,45,2,
2020-04-19 16:31:25,fbf2122cf920a89274ffbefaaeb6c5eeacf5187b,Bram Moolenaar,47,50,97,2,
2020-04-19 16:27:26,7bdaea6e0df849cf3dd7eaaf454eb88f637d1884,Bram Moolenaar,27,5,32,6,
2020-04-19 16:13:19,eb58a2465825c258beafae96240824923f73779f,Bram Moolenaar,29,0,29,3,
2020-04-19 15:46:53,f49e5640821d8ef752fb50d99edcf40bb62a4d4d,Bram Moolenaar,45,2,47,3,
2020-04-19 15:24:53,7e0868efcf094f2cc59fa4e18af3a8dc7aedd64f,Bram Moolenaar,52,20,72,4,
2020-04-19 14:28:59,d72c1bf0a6784afdc8d8ceab4a007cd76d5b81e1,Bram Moolenaar,232,35,267,10,
2020-04-19 12:32:17,d3aac2917db38f8590648ee76eebfa178fc4c069,Bram Moolenaar,203,18,221,7,
2020-04-19 12:02:26,173d841e86cf205d8e398091b1da7bb4951714f9,Bram Moolenaar,788,49,837,7,
2020-04-18 21:20:37,61fbb3371ee1f6a02706f52fbe064608e159be7c,Bram Moolenaar,3,4,7,2,
2020-04-18 19:56:38,90455cfa87f84f16179c19241b034abbfa8b3c9a,Bram Moolenaar,122,38,160,4,
